recipe_id,recipe_name,calories,protein,fat,carbs,protein_proportion,fat_proportion,carbs_proportion,quality_list,vegan,vegetarian,gluten_free,sugar_free,pork_free,alcohol_free,dairy_free,nut_free,fish_free,shellfish_free,kosher,pescatarian,inactive_time_in_minutes,active_time_in_minutes,protein_g_per_unit,fat_g_per_unit,carbs_g_per_unit
131,giblet%20gravy,326.9878334421217000,19.7751345873299260,8.8822091705900410,40.4054854380577800,0.28633542554728764000,0.12861056047074518000,0.58505401398196730000,"   sugar_free pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",0,0,0,1,1,1,1,1,1,1,1,0,9,7,9.88756729366496300000,4.44110458529502100000,20.20274271902889000000
132,gingerbread%20cake,2992.9421188431880000,33.3392700668418500,83.9231199878446700,529.8523340536816000,0.05151987557195304000,0.12968816325958085000,0.81879196116846610000," vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",0,1,0,0,1,0,1,1,1,1,1,1,45,10,3.70436334076020520000,9.32479110976051800000,58.87248156152017500000
133,herb%20salad,1020.8533750000000000,23.5898237500000000,96.5278412500000000,33.9577725000000000,0.15310567429023203000,0.62649727183153380000,0.22039705387823416000," vegetarian gluten_free sugar_free pork_free alcohol_free   fish_free shellfish_free kosher ",0,1,1,1,1,1,0,0,1,1,1,1,0,15,5.89745593750000000000,24.13196031250000000000,8.48944312500000000000
134,hot%20cocoa%20mix,2361.1239886032927000,46.9620198467702800,101.2707391611191000,363.7815657796913300,0.09172012885821780000,0.19778887866688744000,0.71049099247489480000," vegetarian gluten_free  pork_free   nut_free fish_free shellfish_free kosher ",0,1,1,0,1,0,0,1,1,1,1,1,0,5,23.48100992338514000000,50.63536958055955000000,181.89078288984567000000
135,hummus,3196.9800000000000000,126.7868999999999900,146.9904000000000000,392.2863999999999600,0.19035251433158720000,0.22068519872798956000,0.58896228694042330000,"vegan vegetarian gluten_free sugar_free pork_free alcohol_free dairy_free  fish_free shellfish_free kosher ",1,1,1,1,1,1,1,0,1,1,1,1,790,23,126.78689999999999000000,146.99040000000000000000,392.28639999999996000000
137,kakori%20kebab,4443.3833279799280000,130.8125734309004000,246.3004275828271800,681.1116419255663000,0.12361512681046549000,0.23274871666068017000,0.64363615652885430000,"  gluten_free sugar_free pork_free alcohol_free  nut_free fish_free shellfish_free  ",0,0,1,1,1,1,0,1,1,1,0,0,230,21,32.70314335772510000000,61.57510689570679600000,170.27791048139160000000
139,paneer,2989.0400000000000000,154.4340000000000000,159.3179999999999800,235.2160000000000000,0.28131694379271655000,0.29021363722475624000,0.42846941898252730000," vegetarian gluten_free sugar_free pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,1,1,1,1,0,1,1,1,1,1,76,7,154.43400000000000000000,159.31799999999998000000,235.21600000000000000000
140,potato%20parsnip%20latkes,2089.1581254368000000,51.2718813415600040,110.4118437514280000,234.6474375061320000,0.12936626281244593000,0.27858481535328340000,0.59204892183427060000," vegetarian gluten_free sugar_free pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,1,1,1,1,0,1,1,1,1,1,0,22,12.81797033539000100000,27.60296093785700000000,58.66185937653300000000
141,paneer%20makhani,4620.7799915474900000,96.2463020803355200,330.6159290958823400,391.2667106362139000,0.11764197201863740000,0.40411225199227940000,0.47824577598908313000," vegetarian gluten_free  pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,1,0,1,1,0,1,1,1,1,1,32,8,16.04105034672259000000,55.10265484931372000000,65.21111843936897000000
142,beef%20tenderloin,4800.0980379392000000,363.9384630120960000,343.2931627893759700,45.6654000000000000,0.48338411567594813000,0.45596296840717950000,0.06065291591687241000,"  gluten_free sugar_free pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",0,0,1,1,1,1,1,1,1,1,1,0,75,7,60.65641050201600000000,57.21552713156266000000,7.61090000000000000000
143,pumpkin%20pie,2320.8264127383780000,36.0728742718940300,81.3158725262970300,375.8022122306531400,0.07314179956365403000,0.16487705428829907000,0.76198114614804690000," vegetarian   pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,0,0,1,1,0,1,1,1,1,1,80,7,4.50910928398675400000,10.16448406578712800000,46.97527652883164000000
144,risotto,2893.2101641618040000,86.0294480998738000,77.4235748367271700,413.0696199997831300,0.14922128237965263000,0.13429407463059592000,0.71648464298975160000,"  gluten_free sugar_free pork_free   nut_free fish_free shellfish_free  ",0,0,1,1,1,0,0,1,1,1,0,0,5,38,14.33824134997896700000,12.90392913945452800000,68.84493666663052000000
145,diy%20superfine%20sugar,870.7500000000000000,0.0000000000000000,0.0000000000000000,224.9550000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,"vegan vegetarian gluten_free  pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,1,1,1,1,1,1,1,0,1,0.00000000000000000000,0.00000000000000000000,224.95500000000000000000
146,mint%20chutney,27.6768337989434880,1.1570116776368995,0.2962400030035883,6.1528867793955850,0.15211551613424248000,0.03894749018310446000,0.80893699368265300000,"vegan vegetarian gluten_free  pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,1,1,1,1,1,1,1,0,3,1.15701167763689950000,0.29624000300358827000,6.15288677939558500000
147,steel%20cut%20oatmeal,838.0393750000001000,21.3174687500000000,27.2355562500000000,130.9611125000000000,0.11875091871246074000,0.15171816899379303000,0.72953091229374620000," vegetarian gluten_free  pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,1,0,1,1,0,1,1,1,1,1,35,5,21.31746875000000000000,27.23555625000000000000,130.96111250000000000000
148,orange%20sherbet,1237.6720003719329000,15.1919750000774860,12.9442000000774850,271.0627966830033000,0.05077549202329906000,0.04326284922457876000,0.90596165875212210000," vegetarian gluten_free  pork_free   nut_free fish_free shellfish_free kosher ",0,1,1,0,1,0,0,1,1,1,1,1,60,1,15.19197500007748600000,12.94420000007748500000,271.06279668300330000000
149,za%27atar,91.6720000000000000,3.2531399999999997,5.2816999999999990,10.8342200000000000,0.16795549190306602000,0.27268747166873350000,0.55935703642820060000,"vegan vegetarian gluten_free sugar_free pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,1,1,1,1,1,1,1,1,1,0,10,4.33752000000000000000,7.04226666666666600000,14.44562666666666800000
150,whole%20wheat%20pancakes,1155.2595009097872000,28.7479250703359950,94.7401750532560000,54.4409000609931800,0.16156964317515770000,0.53246055985798650000,0.30596979696685583000," vegetarian   pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,0,0,1,1,0,1,1,1,1,1,0,17,3.59349063379199940000,11.84252188165700000000,6.80511250762414700000
151,orange%20marmalade,6943.6879947360000000,7.4485598947200000,0.9508799865600000,1790.7673986840000000,0.00414000510406236100,0.00052851128988030140,0.99533148360605740000,"vegan vegetarian gluten_free  pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,1,1,1,1,1,1,1,130,15,3.72427994736000000000,0.47543999328000000000,895.38369934200000000000
152,red%20pepper%20bruschetta,1206.6502609021147000,53.1763539132110200,51.2735125333330600,146.8627643874267200,0.21159443413865606000,0.20402282353729690000,0.58438274232404710000," vegetarian   pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,0,0,1,1,0,1,1,1,1,1,30,3,4.43136282610091800000,4.27279271111108800000,12.23856369895222700000
153,seared%20flank%20steak,2061.3589415428320000,193.1449281903927300,137.3816703803345800,5.6094147227063775,0.57460349546594030000,0.40870857315846640000,0.01668793137559341700,"  gluten_free  pork_free alcohol_free  nut_free fish_free shellfish_free  ",0,0,1,0,1,1,0,1,1,1,0,0,50,9,48.28623204759818000000,34.34541759508364600000,1.40235368067659440000
154,spaghetti%20carbonara,3245.2704755924000000,142.0670190885180000,86.5879282009620000,477.1194839207790300,0.20129238579088515000,0.12268498881785980000,0.67602262539125500000,"   sugar_free  alcohol_free  nut_free fish_free shellfish_free  ",0,0,0,1,0,1,0,1,1,1,0,0,10,18,35.51675477212950000000,21.64698205024050000000,119.27987098019476000000
155,orange%20vodka,1200.4479996240000000,3.4591999924800000,0.4415999990400000,43.2399999060000000,0.07338017174082746000,0.00936768149882904000,0.91725214676034340000,"vegan vegetarian gluten_free sugar_free pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,1,1,0,1,1,1,1,1,1,0,6,1.72959999624000000000,0.22079999952000000000,21.61999995300000000000
156,almond%20vinaigrette,1610.7560281944275000,0.0239000000000000,180.9280009269714400,0.1613250000000000,0.00013196164928141123,0.99897729721806900000,0.00089074113264952580,"vegan vegetarian gluten_free sugar_free pork_free alcohol_free dairy_free  fish_free shellfish_free kosher ",1,1,1,1,1,1,1,0,1,1,1,1,0,1,0.02390000000000000000,180.92800092697144000000,0.16132500000000000000
157,basil%20oil,2912.7599999999998000,3.0240000000000000,327.6144000000000000,2.5440000000000000,0.00907610966245516000,0.98328843300246360000,0.00763545733508132550,"vegan vegetarian gluten_free sugar_free pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,1,1,1,1,1,1,1,1,1,15,6,3.02400000000000000000,327.61440000000000000000,2.54400000000000000000
158,buttermilk%20dressing,953.5000000000000000,9.3044999999999990,87.0694999999999900,32.3559999999999950,0.07227918900023304000,0.67637302882001080000,0.25134778217975606000," vegetarian gluten_free  pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,1,0,1,1,0,1,1,1,1,1,0,2,4.65224999999999960000,43.53474999999999500000,16.17799999999999700000
159,celery%20oil,3870.0880000111997000,0.7810800005520000,436.1924400001360000,3.3620400023760000,0.00177382903290064750,0.99059099382548370000,0.00763517714161583100,"vegan vegetarian gluten_free sugar_free pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,1,1,1,1,1,1,1,1,1,15,6,0.39054000027600000000,218.09622000006800000000,1.68102000118800000000
160,chive%20oil,2890.6800000000000000,0.0000000000000000,327.0000000000000000,0.0000000000000000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,"vegan vegetarian gluten_free sugar_free pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,1,1,1,1,1,1,1,1,1,15,6,0.00000000000000000000,327.00000000000000000000,0.00000000000000000000
161,brown%20butter,3845.7759082240000000,31.8231998911999980,371.8516696179200000,137.1388799923200000,0.05884317830405913000,0.68757806169077420000,0.25357876000516670000," vegetarian gluten_free sugar_free pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,1,1,1,1,0,1,1,1,1,1,40,6,21.21546659413333200000,247.90111307861332000000,91.42591999488000000000
162,clarified%20butter,3246.5759082240000000,3.8487998912000000,367.2660696179200000,0.2716799923200000,0.01036332601804438100,0.98890514508656440000,0.00073152889539136810," vegetarian gluten_free sugar_free pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,1,1,1,1,0,1,1,1,1,1,30,2,2.19931422354285730000,209.86632549595427000000,0.15524570989714287000
163,elephant%20garlic%20chips,554.1200000000000000,24.9852000000000000,9.2900000000000000,101.6352000000000000,0.18383582124693917000,0.06835385665850444000,0.74781032209455640000," vegetarian gluten_free sugar_free pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,1,1,1,1,0,1,1,1,1,1,10,12,0.62463000000000000000,0.23224999999999998000,2.54088000000000000000
164,sunchoke%20chips,330.5440058400000000,9.0560001600000000,0.0452800008000000,78.9683213952000000,0.10282776349614396000,0.00051413881748071980,0.89665809768637530000,"vegan vegetarian gluten_free sugar_free pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,1,1,1,1,1,1,1,1,1,10,11,2.26400004000000000000,0.01132000020000000000,19.74208034880000000000
165,sweet%20potato%20soup,1536.1448839297280000,28.6187734925337050,59.8631732537744600,239.5603721355137500,0.08724110227633067000,0.18248613001464706000,0.73027276770902230000," vegetarian gluten_free  pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,1,0,1,1,0,1,1,1,1,1,30,11,4.76979558208895100000,9.97719554229574400000,39.92672868925229000000
166,rugelach,5460.8050903728640000,59.5144718204874150,317.9689524033291000,607.1334701899937000,0.06044429275806733500,0.32293672209700540000,0.61661898514492730000," vegetarian   pork_free alcohol_free   fish_free shellfish_free kosher ",0,1,0,0,1,1,0,0,1,1,1,1,160,13,1.48786179551218530000,7.94922381008322800000,15.17833675474984100000
167,stuffed%20pork%20chops,1357.0224501251698000,30.6199653375573180,45.8729060050663900,209.1067468574652500,0.10721290711287015000,0.16061963350710146000,0.73216745938002840000,"  gluten_free   alcohol_free   fish_free shellfish_free  ",0,0,1,0,0,1,0,0,1,1,0,0,145,6,7.65499133438932900000,11.46822650126659800000,52.27668671436631000000
168,shrimp%20scampi,3870.0954728949180000,196.8134548849116600,93.4108347489866000,564.8099090180059000,0.23018196838818730000,0.10924806855241985000,0.66056996305939290000,"    pork_free   nut_free fish_free   ",0,0,0,0,1,0,0,1,1,0,0,1,15,26,49.20336372122791600000,23.35270868724665000000,141.20247725450147000000
169,pan%20roasted%20cauliflower,805.6800000280142000,9.1251000008940690,68.3045000001788200,46.2311000095367400,0.07379143090821230000,0.55235414318630370000,0.37385442590548400000,"vegan vegetarian  sugar_free pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,1,1,1,1,1,1,1,1,1,15,9,2.28127500022351700000,17.07612500004470500000,11.55777500238418500000
170,roasted%20pears,1790.5938700774363000,16.5855105514932200,55.6168221653091660,265.9628087266314700,0.04904559494423093400,0.16446645543627800000,0.78648794961949100000," vegetarian gluten_free  pork_free    fish_free shellfish_free kosher ",0,1,1,0,1,0,0,0,1,1,1,1,30,16,4.14637763787330500000,13.90420554132729200000,66.49070218165787000000
171,shepherd%27s%20pie,3845.9161679598240000,167.5629636274286000,232.5505064564667000,283.9597179390094700,0.24494888348382116000,0.33994974591619315000,0.41510137059998564000,"   sugar_free pork_free alcohol_free  nut_free  shellfish_free  ",0,0,0,1,1,1,0,1,0,1,0,0,70,18,27.92716060457143000000,38.75841774274445000000,47.32661965650158000000
172,samosas,966.5914170968160000,25.0593275208623540,32.5614691803337200,148.4950017504180300,0.12157887803416029000,0.15797658124676725000,0.72044454071907250000," vegetarian  sugar_free pork_free alcohol_free   fish_free shellfish_free kosher ",0,1,0,1,1,1,0,0,1,1,1,1,30,14,1.56620797005389710000,2.03509182377085730000,9.28093760940112700000
173,spice%20cookies,3991.6954917188470000,39.5153282731529960,153.1744235788145300,614.7334984770537000,0.04894004260720841000,0.18970771960851596000,0.76135223778427570000," vegetarian   pork_free   nut_free fish_free shellfish_free kosher ",0,1,0,0,1,0,0,1,1,1,1,1,80,10,1.64647201138137500000,6.38226764911727200000,25.61389576987723500000
174,orgeat,2884.7929993347097000,60.4890000000000000,142.7998000000000000,362.2085000189393300,0.10696602795092768000,0.25252074589077160000,0.64051322615830080000,"vegan vegetarian gluten_free  pork_free  dairy_free  fish_free shellfish_free kosher ",1,1,1,0,1,0,1,0,1,1,1,1,180,8,60.48900000000000000000,142.79980000000000000000,362.20850001893933000000
175,thin%20crust%20pizza%20dough,823.2749996001406000,25.4580049352960000,2.6821574878240004,170.8858982984192000,0.12791292177015318000,0.01347641348123075000,0.85861066474861610000,"vegan vegetarian   pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,1,1,1,1,1,1,1,20,2,25.45800493529600000000,2.68215748782400040000,170.88589829841920000000
176,bacon%20and%20egg%20breakfast%20casserole,3601.7740209216004000,155.0490608978200000,238.6740011359580000,216.4883817399000000,0.25409071311243114000,0.39113327613121607000,0.35477601075635290000,"  gluten_free sugar_free  alcohol_free  nut_free fish_free shellfish_free  ",0,0,1,1,0,1,0,1,1,1,0,0,50,16,25.84151014963666500000,39.77900018932633000000,36.08139695665000000000
177,candied%20orange%20peel,6109.8399984960000000,13.8367999699200000,1.7663999961600000,1572.6799996240000000,0.00871179646897426100,0.00111214423008182060,0.99017605930094400000,"vegan vegetarian gluten_free  pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,1,1,1,1,1,1,1,2070,140,0.14413333302000000000,0.01839999996000000000,16.38208332941666600000
178,negroni,298.8609987360000000,1.5248999983200000,0.2769000009600000,41.1186700128600000,0.03552850185211587500,0.00645146711771048200,0.95802003103017360000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,2,1.52489999832000000000,0.27690000096000000000,41.11867001286000000000
